ins;0;3e-07
find;0;2e-07
erase;0;2e-07
ins;0;4e-07
find;0;2e-07
erase;0;2e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;3e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;2e-07
erase;0;2e-07
ins;0;2e-07
find;0;2e-07
erase;0;2e-07
ins;0;2e-07
find;0;2e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;4e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;1000;0.0248429
find;1000;0.0236127
erase;1000;0.0261481
ins;1000;0.0252269
find;1000;0.0243742
erase;1000;0.0262781
ins;1000;0.0254205
find;1000;0.0243783
erase;1000;0.0267392
ins;1000;0.0256828
find;1000;0.0240999
erase;1000;0.0267088
ins;1000;0.0258872
find;1000;0.0246845
erase;1000;0.0272302
ins;1000;0.0257999
find;1000;0.0244973
erase;1000;0.0273202
ins;1000;0.0261862
find;1000;0.0245657
erase;1000;0.0270465
ins;1000;0.0256529
find;1000;0.0244622
erase;1000;0.0271914
ins;1000;0.0264382
find;1000;0.0254631
erase;1000;0.0279244
ins;1000;0.0262158
find;1000;0.0248907
erase;1000;0.0275662
ins;1000;0.0263073
find;1000;0.0249905
erase;1000;0.0276691
ins;1000;0.0264991
find;1000;0.0252344
erase;1000;0.027696
ins;1000;0.0265032
find;1000;0.0252834
erase;1000;0.0277301
ins;1000;0.0263718
find;1000;0.0248942
erase;1000;0.0279046
ins;1000;0.0265428
find;1000;0.0251667
erase;1000;0.0276925
ins;1000;0.0264511
find;1000;0.025098
erase;1000;0.0288367
ins;1000;0.027108
find;1000;0.0251386
erase;1000;0.0279358
ins;1000;0.0265021
find;1000;0.0250181
erase;1000;0.0279042
ins;1000;0.0265838
find;1000;0.0258667
erase;1000;0.0283671
ins;1000;0.0267948
find;1000;0.025072
erase;1000;0.0280328
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;2e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;2e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;2e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;0;1e-07
find;0;1e-07
erase;0;1e-07
ins;1000;0.0247014
find;1000;0.0233455
erase;1000;0.0253785
ins;1000;0.0278583
find;1000;0.0269751
erase;1000;0.0264226
ins;1000;0.0255817
find;1000;0.024426
erase;1000;0.0267996
ins;1000;0.0260192
find;1000;0.0247268
erase;1000;0.026913
ins;1000;0.0256912
find;1000;0.0246002
erase;1000;0.0270619
ins;1000;0.0260065
find;1000;0.0245531
erase;1000;0.0275155
ins;1000;0.0258981
find;1000;0.0244933
erase;1000;0.0271219
ins;1000;0.0255863
find;1000;0.0240578
erase;1000;0.0269034
ins;1000;0.0257068
find;1000;0.0244915
erase;1000;0.0270323
ins;1000;0.0265797
find;1000;0.0242452
erase;1000;0.0268559
ins;1000;0.0257977
find;1000;0.0246993
erase;1000;0.0273157
ins;1000;0.0259715
find;1000;0.0244344
erase;1000;0.0272525
ins;1000;0.0259332
find;1000;0.0242829
erase;1000;0.0272077
ins;1000;0.0262092
find;1000;0.0249179
erase;1000;0.0276082
ins;1000;0.0262313
find;1000;0.0244962
erase;1000;0.0276256
ins;1000;0.0261256
find;1000;0.0243997
erase;1000;0.0278529
ins;1000;0.0264684
find;1000;0.0246631
erase;1000;0.0274215
ins;1000;0.0263266
find;1000;0.0244365
erase;1000;0.0274708
ins;1000;0.0261737
find;1000;0.0250034
erase;1000;0.0286693
ins;1000;0.0269977
find;1000;0.0254916
erase;1000;0.0279763
ins;2000;0.0509808
find;2000;0.0473348
erase;2000;0.0512623
ins;2000;0.0509984
find;2000;0.0483007
erase;2000;0.0525902
ins;2000;0.0511784
find;2000;0.0484357
erase;2000;0.0554335
ins;2000;0.0522494
find;2000;0.0498628
erase;2000;0.0562392
ins;2000;0.054328
find;2000;0.0503989
erase;2000;0.0563045
ins;2000;0.0532785
find;2000;0.05041
erase;2000;0.0563292
ins;2000;0.053576
find;2000;0.0522793
erase;2000;0.0561025
ins;2000;0.0529695
find;2000;0.0516454
erase;2000;0.0564043
ins;2000;0.0538126
find;2000;0.0500494
erase;2000;0.0564368
ins;2000;0.0544444
find;2000;0.0512957
erase;2000;0.0569712
ins;2000;0.0535539
find;2000;0.0519017
erase;2000;0.0573947
ins;2000;0.0543597
find;2000;0.0512167
erase;2000;0.0572823
ins;2000;0.0542447
find;2000;0.0511458
erase;2000;0.0573922
ins;2000;0.0540251
find;2000;0.0511723
erase;2000;0.0575859
ins;2000;0.0544585
find;2000;0.0517577
erase;2000;0.0581249
ins;2000;0.0539747
find;2000;0.0515158
erase;2000;0.0581346
ins;2000;0.0539071
find;2000;0.0519954
erase;2000;0.0563862
ins;2000;0.0540001
find;2000;0.0504046
erase;2000;0.0562121
ins;2000;0.0548994
find;2000;0.0510213
erase;2000;0.0573999
ins;2000;0.0539174
find;2000;0.0512902
erase;2000;0.0568583
ins;3000;0.0752667
find;3000;0.071962
erase;3000;0.0779255
ins;3000;0.0766162
find;3000;0.0729271
erase;3000;0.0804181
ins;3000;0.0783239
find;3000;0.0728885
erase;3000;0.0808948
ins;3000;0.0785877
find;3000;0.0737061
erase;3000;0.0823417
ins;3000;0.0784693
find;3000;0.0738445
erase;3000;0.0828181
ins;3000;0.0787763
find;3000;0.0739214
erase;3000;0.082916
ins;3000;0.0794603
find;3000;0.0745947
erase;3000;0.0858382
ins;3000;0.0797893
find;3000;0.0770746
erase;3000;0.086013
ins;3000;0.0818933
find;3000;0.0755774
erase;3000;0.0847863
ins;3000;0.0806865
find;3000;0.0757133
erase;3000;0.0856067
ins;3000;0.0815453
find;3000;0.0767282
erase;3000;0.0863519
ins;3000;0.0815804
find;3000;0.0770822
erase;3000;0.0869004
ins;3000;0.0819172
find;3000;0.0774769
erase;3000;0.0881154
ins;3000;0.0813602
find;3000;0.077274
erase;3000;0.0865833
ins;3000;0.0810126
find;3000;0.0772056
erase;3000;0.0867865
ins;3000;0.0817402
find;3000;0.0771611
erase;3000;0.089145
ins;3000;0.082721
find;3000;0.0772803
erase;3000;0.0868886
ins;3000;0.0810495
find;3000;0.0764128
erase;3000;0.0866273
ins;3000;0.0808255
find;3000;0.076556
erase;3000;0.0865602
