ins;100;0.0002361
find;100;0.0001108
erase;100;0.0001227
ins;100;0.0001865
find;100;8.27e-05
erase;100;0.0001083
ins;100;0.0002123
find;100;0.0001216
erase;100;0.0001371
ins;100;0.0001744
find;100;8.25e-05
erase;100;0.0001071
ins;100;0.0001921
find;100;8.13e-05
erase;100;0.0001049
ins;100;0.0002131
find;100;9.74e-05
erase;100;0.0001304
ins;100;0.0001738
find;100;8.32e-05
erase;100;0.0001095
ins;100;0.0001746
find;100;8.58e-05
erase;100;0.0001059
ins;100;0.0002167
find;100;0.0001037
erase;100;0.0001375
ins;100;0.0002167
find;100;0.0001027
erase;100;0.0001064
ins;100;0.0002164
find;100;0.0001023
erase;100;0.0001455
ins;100;0.0001734
find;100;8.36e-05
erase;100;0.0001092
ins;100;0.0001802
find;100;8.24e-05
erase;100;0.0001049
ins;100;0.0001763
find;100;8.47e-05
erase;100;0.00011
ins;100;0.0001759
find;100;9.66e-05
erase;100;0.0001152
ins;100;0.0006593
find;100;0.0013717
erase;100;0.0002505
ins;100;0.0001802
find;100;8.72e-05
erase;100;0.0001156
ins;100;0.0001729
find;100;8.14e-05
erase;100;0.0001113
ins;100;0.0002154
find;100;9.76e-05
erase;100;0.0001264
ins;100;0.0002165
find;100;0.000106
erase;100;0.0001325
ins;100;0.0001828
find;100;8.13e-05
erase;100;0.0001504
ins;100;0.0002087
find;100;9.75e-05
erase;100;0.0001291
ins;100;0.0001759
find;100;8.21e-05
erase;100;0.0001392
ins;100;0.0002127
find;100;0.0001017
erase;100;0.0001354
ins;100;0.0002616
find;100;0.0001184
erase;100;0.0001553
ins;200;0.0004211
find;200;0.000211
erase;200;0.0002811
ins;200;0.0005861
find;200;0.0002782
erase;200;0.0003565
ins;200;0.0003572
find;200;0.0001744
erase;200;0.0002369
ins;200;0.0003568
find;200;0.000227
erase;200;0.0002979
ins;200;0.0006411
find;200;0.0002035
erase;200;0.000288
ins;200;0.000355
find;200;0.0001761
erase;200;0.0002388
ins;200;0.0003546
find;200;0.0001758
erase;200;0.0002477
ins;200;0.0004339
find;200;0.0002082
erase;200;0.0002811
ins;200;0.0004514
find;200;0.0002208
erase;200;0.0002909
ins;200;0.0004268
find;200;0.0001762
erase;200;0.0002368
ins;200;0.0004684
find;200;0.0003268
erase;200;0.0003557
ins;200;0.0004447
find;200;0.0002186
erase;200;0.0002966
ins;200;0.0004353
find;200;0.0002205
erase;200;0.0002962
ins;200;0.0004109
find;200;0.0002026
erase;200;0.0002755
ins;200;0.0004258
find;200;0.0002092
erase;200;0.0002811
ins;200;0.0003569
find;200;0.0001748
erase;200;0.000243
ins;200;0.0004436
find;200;0.0002257
erase;200;0.0002979
ins;200;0.0004598
find;200;0.0002349
erase;200;0.0003189
ins;200;0.0004229
find;200;0.0002783
erase;200;0.000328
ins;200;0.0003595
find;200;0.0001786
erase;200;0.0002396
ins;200;0.0004547
find;200;0.0002182
erase;200;0.0002985
ins;200;0.0003642
find;200;0.0002202
erase;200;0.0002407
ins;200;0.0003664
find;200;0.0001798
erase;200;0.0002548
ins;200;0.0003546
find;200;0.0001768
erase;200;0.0002501
ins;200;0.0003555
find;200;0.0001747
erase;200;0.0002363
ins;300;0.0006576
find;300;0.0003354
erase;300;0.0004468
ins;300;0.0005401
find;300;0.0002764
erase;300;0.0003626
ins;300;0.0006379
find;300;0.0003253
erase;300;0.0004372
ins;300;0.0006636
find;300;0.0003339
erase;300;0.0004485
ins;300;0.0006242
find;300;0.0003181
erase;300;0.000438
ins;300;0.0006251
find;300;0.0003186
erase;300;0.0004295
ins;300;0.000667
find;300;0.0004228
erase;300;0.0003848
ins;300;0.0006411
find;300;0.0003278
erase;300;0.0004401
ins;300;0.0006754
find;300;0.0003418
erase;300;0.0005411
ins;300;0.0005411
find;300;0.000269
erase;300;0.0004829
ins;300;0.0006347
find;300;0.0003165
erase;300;0.0004531
ins;300;0.0006605
find;300;0.000339
erase;300;0.0004562
ins;300;0.0006526
find;300;0.0003502
erase;300;0.0004652
ins;300;0.000535
find;300;0.0002757
erase;300;0.0003712
ins;300;0.0005377
find;300;0.0002798
erase;300;0.0003575
ins;300;0.0006406
find;300;0.0003215
erase;300;0.000432
ins;300;0.0006637
find;300;0.0003433
erase;300;0.0004549
ins;300;0.000553
find;300;0.000276
erase;300;0.000361
ins;300;0.0005358
find;300;0.000272
erase;300;0.000366
ins;300;0.0008651
find;300;0.0003212
erase;300;0.0003785
ins;300;0.0006661
find;300;0.000341
erase;300;0.0004536
ins;300;0.0007585
find;300;0.0003341
erase;300;0.0004544
ins;300;0.0008467
find;300;0.0003314
erase;300;0.0004354
ins;300;0.0005383
find;300;0.0002738
erase;300;0.0003682
ins;300;0.0006375
find;300;0.0003209
erase;300;0.0004323
ins;400;0.0007554
find;400;0.0003968
erase;400;0.0005968
ins;400;0.0009112
find;400;0.0004821
erase;400;0.0005244
ins;400;0.0008173
find;400;0.0004702
erase;400;0.0006556
ins;400;0.000732
find;400;0.0003848
erase;400;0.0005105
ins;400;0.000735
find;400;0.0003766
erase;400;0.0005103
ins;400;0.000896
find;400;0.0004771
erase;400;0.0006256
ins;400;0.0009137
find;400;0.0004854
erase;400;0.0005076
ins;400;0.0009141
find;400;0.0004735
erase;400;0.0006515
ins;400;0.0008955
find;400;0.0003714
erase;400;0.000506
ins;400;0.0007315
find;400;0.000383
erase;400;0.000619
ins;400;0.0011268
find;400;0.0007136
erase;400;0.0005041
ins;400;0.0007642
find;400;0.0004625
erase;400;0.0006582
ins;400;0.0007137
find;400;0.0003748
erase;400;0.0005038
ins;400;0.0008497
find;400;0.0004434
erase;400;0.0008425
ins;400;0.0007304
find;400;0.0005218
erase;400;0.000657
ins;400;0.0007284
find;400;0.0005699
erase;400;0.0008411
ins;400;0.0007391
find;400;0.0005946
erase;400;0.0007617
ins;400;0.0008511
find;400;0.0004792
erase;400;0.0007862
ins;400;0.0008877
find;400;0.0005976
erase;400;0.000519
ins;400;0.0008834
find;400;0.0003882
erase;400;0.0005366
ins;400;0.0007148
find;400;0.0005807
erase;400;0.0006474
ins;400;0.0008528
find;400;0.0004469
erase;400;0.0006194
ins;400;0.0007457
find;400;0.0005172
erase;400;0.0005273
ins;400;0.0008921
find;400;0.0006036
erase;400;0.000632
ins;400;0.0009167
find;400;0.0005992
erase;400;0.0007288
ins;500;0.0011306
find;500;0.0005792
erase;500;0.0006565
ins;500;0.0009325
find;500;0.0004829
erase;500;0.0006767
ins;500;0.0009237
find;500;0.000475
erase;500;0.0006663
ins;500;0.001136
find;500;0.0005841
erase;500;0.0007728
ins;500;0.0009223
find;500;0.0004773
erase;500;0.0007025
ins;500;0.0011508
find;500;0.0006085
erase;500;0.0008334
ins;500;0.0011341
find;500;0.0006391
erase;500;0.0008369
ins;500;0.0008991
find;500;0.0004922
erase;500;0.0006496
ins;500;0.0010583
find;500;0.0005567
erase;500;0.000797
ins;500;0.0013365
find;500;0.0006959
erase;500;0.0006617
ins;500;0.0011253
find;500;0.0006295
erase;500;0.000644
ins;500;0.0011053
find;500;0.0005017
erase;500;0.0006558
ins;500;0.0009454
find;500;0.0004778
erase;500;0.000667
ins;500;0.0010776
find;500;0.0005669
erase;500;0.0007954
ins;500;0.0011492
find;500;0.0006273
erase;500;0.0006967
ins;500;0.0010792
find;500;0.0005689
erase;500;0.0007646
ins;500;0.0011086
find;500;0.0005707
erase;500;0.0006585
ins;500;0.0009234
find;500;0.0004683
erase;500;0.0006472
ins;500;0.0011143
find;500;0.0005862
erase;500;0.0008076
ins;500;0.0010582
find;500;0.0004936
erase;500;0.0006653
ins;500;0.0009201
find;500;0.000479
erase;500;0.0006504
ins;500;0.0011273
find;500;0.0004689
