ins;100;0.203515
find;100;0.200335
erase;100;0.231286
ins;100;0.223559
find;100;0.209433
erase;100;0.223668
ins;100;0.208291
find;100;0.218684
erase;100;0.209313
ins;100;0.210554
find;100;0.204103
erase;100;0.209313
ins;100;0.201377
find;100;0.209695
erase;100;0.215891
ins;100;0.22445
find;100;0.196921
erase;100;0.211152
ins;100;0.198073
find;100;0.211643
erase;100;0.190528
ins;100;0.218608
find;100;0.196662
erase;100;0.196675
ins;100;0.196478
find;100;0.198157
erase;100;0.20129
ins;100;0.225806
find;100;0.190816
erase;100;0.223523
ins;100;0.217754
find;100;0.211198
erase;100;0.186358
ins;100;0.203884
find;100;0.21464
erase;100;0.200574
ins;100;0.218611
find;100;0.20918
erase;100;0.22156
ins;100;0.225857
find;100;0.187309
erase;100;0.192534
ins;100;0.221219
find;100;0.20606
erase;100;0.235663
ins;100;0.23037
find;100;0.207925
erase;100;0.226326
ins;100;0.177998
find;100;0.196677
erase;100;0.196411
ins;100;0.209139
find;100;0.197762
erase;100;0.201264
ins;100;0.234591
find;100;0.203243
erase;100;0.208907
ins;100;0.2115
find;100;0.199225
erase;100;0.212441
ins;100;0.22288
find;100;0.191028
erase;100;0.222894
ins;100;0.218483
find;100;0.212262
erase;100;0.21326
ins;100;0.217851
find;100;0.204678
erase;100;0.209096
ins;100;0.215216
find;100;0.189574
erase;100;0.197046
ins;100;0.197736
find;100;0.201058
erase;100;0.207979
ins;200;0.456394
find;200;0.395852
erase;200;0.413954
ins;200;0.418608
find;200;0.379556
erase;200;0.38121
ins;200;0.422515
find;200;0.380718
erase;200;0.393894
ins;200;0.382415
find;200;0.433317
erase;200;0.410391
ins;200;0.393516
find;200;0.417654
erase;200;0.386629
ins;200;0.417216
find;200;0.420451
erase;200;0.410937
ins;200;0.416736
find;200;0.410669
erase;200;0.426781
ins;200;0.423663
find;200;0.413755
erase;200;0.41787
ins;200;0.426028
find;200;0.402103
erase;200;0.421424
ins;200;0.422541
find;200;0.412409
erase;200;0.41493
ins;200;0.429492
find;200;0.398493
erase;200;0.387304
ins;200;0.396751
find;200;0.406462
erase;200;0.416107
ins;200;0.38835
find;200;0.418435
erase;200;0.410246
ins;200;0.416489
find;200;0.431375
erase;200;0.425581
ins;200;0.39988
find;200;0.39393
erase;200;0.407041
ins;200;0.390404
find;200;0.429222
erase;200;0.397072
ins;200;0.44221
find;200;0.430387
erase;200;0.421273
ins;200;0.411206
find;200;0.392781
erase;200;0.418743
ins;200;0.418439
find;200;0.429442
erase;200;0.434862
ins;200;0.414628
find;200;0.430256
erase;200;0.414068
ins;200;0.42661
find;200;0.403313
erase;200;0.451757
ins;200;0.418055
find;200;0.385463
erase;200;0.412946
ins;200;0.44354
find;200;0.402332
erase;200;0.396023
ins;200;0.433531
find;200;0.428164
erase;200;0.416593
ins;200;0.386684
find;200;0.387352
erase;200;0.393668
ins;300;0.642442
find;300;0.600631
erase;300;0.597955
ins;300;0.656002
find;300;0.607085
erase;300;0.590791
ins;300;0.602355
find;300;0.609825
